thiem_d._clay carreno-busta_p._clay 1.42 2.78
monaco_j._clay cecchinato_m._clay 1.53 2.48
almagro_n._clay delbonis_f._clay 1.72 2.1
thiem_d._clay elias_g._clay 1.16 5.04
lajovic_d._clay isner_j._clay 2.55 1.5
tsonga_j.w._clay mayer_l._clay 1.52 2.5
cuevas_p._clay giraldo_s._clay 1.31 3.39
ferrer_d._clay olivo_r._clay 1.06 8.97
lorenzi_p._clay schwartzman_d._clay 2.26 1.63
nadal-parera_r._clay monaco_j._clay 1.07 8.58
thiem_d._clay lajovic_d._clay 1.32 3.31
nadal-parera_r._clay lorenzi_p._clay 1.05 10.11
almagro_n._clay tsonga_j.w._clay 3.48 1.3
ferrer_d._clay cuevas_p._clay 1.2 4.39
thiem_d._clay nadal-parera_r._clay 4.47 1.2
almagro_n._clay ferrer_d._clay 3.1 1.36
thiem_d._clay almagro_n._clay 1.57 2.39
kudla_d._hard ramirez_hidalgo_r._hard 1.72 2.09
kukushkin_m._hard vanni_l._hard 1.63 2.25
nishioka_y._hard donaldson_j._hard 1.9 1.87
marchenko_i._hard groth_s._hard 1.59 2.32
harrison_r._hard tiafoe_f._hard 2.03 1.77
granollers-pujol_m._hard jaziri_m._hard 1.66 2.2
millman_j._hard krajicek_a._hard 1.44 2.73
laaksonen_h._hard ebden_m._hard 1.64 2.23
berankis_r._hard sela_d._hard 1.87 1.91
fritz_t._hard mmoh_m._hard 1.18 4.67
dzumhur_d._hard smyczek_t._hard 2.3 1.6
becker_b._hard paul_t._hard 1.38 2.93
kukushkin_m._hard kudla_d._hard 1.83 1.95
nishioka_y._hard marchenko_i._hard 2.64 1.46
querrey_s._hard laaksonen_h._hard 1.22 4.19
nishikori_k._hard harrison_r._hard 1.04 11.32
berankis_r._hard dzumhur_d._hard 1.47 2.66
young_d._hard granollers-pujol_m._hard 1.63 2.23
becker_b._hard millman_j._hard 2.57 1.49
fritz_t._hard johnson_s._hard 2.59 1.49
fritz_t._hard becker_b._hard 1.55 2.42
berankis_r._hard young_d._hard 2.21 1.65
querrey_s._hard nishioka_y._hard 1.43 2.75
nishikori_k._hard kukushkin_m._hard 1.07 8.54
fritz_t._hard berankis_r._hard 1.73 2.08
nishikori_k._hard querrey_s._hard 1.18 4.7
nishikori_k._hard fritz_t._hard 1.13 6.02
vesely_j._hard rosol_l._hard 2.73 1.44
dodig_i._hard paire_b._hard 1.75 2.04
cilic_m._hard istomin_d._hard 1.13 5.9
coric_b._hard de_bakker_t._hard 1.41 2.84
mahut_n._hard gabashvili_t._hard 1.97 1.81
chung_h._hard garcia-lopez_g._hard 2.85 1.41
muller_g._hard seppi_a._hard 1.7 2.13
kohlschreiber_p._hard benneteau_j._hard 1.1 6.69
baghdatis_m._hard goffin_d._hard 2.63 1.47
monfils_g._hard gulbis_e._hard 1.46 2.66
klizan_m._hard robredo_t._hard 2.01 1.78
bautista_r._hard sousa_j._hard 1.35 3.12
chardy_j._hard donskoy_e._hard 1.35 3.12
troicki_v._hard kuznetsov_an._hard 1.53 2.46
zverev_a._hard pospisil_v._hard 2.13 1.7
simon_g._hard haase_r._hard 1.24 3.91
kohlschreiber_p._hard dodig_i._hard 1.55 2.42
cilic_m._hard muller_g._hard 1.43 2.76
monfils_g._hard coric_b._hard 1.26 3.74
mahut_n._hard chardy_j._hard 2.31 1.6
troicki_v._hard chung_h._hard 1.36 3.09
bautista_r._hard vesely_j._hard 1.23 4.06
klizan_m._hard baghdatis_m._hard 2.3 1.6
zverev_a._hard simon_g._hard 3.14 1.35
mahut_n._hard troicki_v._hard 3.11 1.36
klizan_m._hard bautista_r._hard 2.99 1.38
kohlschreiber_p._hard cilic_m._hard 2.54 1.5
monfils_g._hard zverev_a._hard 1.28 3.6
klizan_m._hard mahut_n._hard 1.89 1.89
monfils_g._hard kohlschreiber_p._hard 1.52 2.52
klizan_m._hard monfils_g._hard 3.62 1.28
